dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,4.080502,-1.205235,4.287500,0.350000,0.000000,0.000000,6.231853
0.100000,4.115465,-1.206848,4.322500,0.350000,0.000000,0.000000,6.242330
0.100000,4.150443,-1.208092,4.357500,0.350000,0.000000,0.000000,6.252988
0.100000,4.185432,-1.208959,4.392500,0.350000,0.000000,0.000000,6.263830
0.100000,4.220428,-1.209444,4.427500,0.350000,0.000000,0.000000,6.274856
0.100000,4.255428,-1.209540,4.462500,0.350000,0.000000,0.000000,0.002881
0.100000,4.290426,-1.209241,4.497500,0.350000,0.000000,0.000000,0.014275
0.100000,4.325419,-1.208539,4.532500,0.350000,0.000000,0.000000,0.025854
0.100000,4.360401,-1.207429,4.567500,0.350000,0.000000,0.000000,0.037617
0.100000,4.395368,-1.205904,4.602500,0.350000,0.000000,0.000000,0.049563
0.100000,4.430314,-1.203959,4.637500,0.350000,0.000000,0.000000,0.061691
0.100000,4.465233,-1.201587,4.672500,0.350000,0.000000,0.000000,0.074000
0.100000,4.500120,-1.198782,4.707500,0.350000,0.000000,0.000000,0.086487
0.100000,4.534969,-1.195538,4.742500,0.350000,0.000000,0.000000,0.099151
0.100000,4.569774,-1.191851,4.777500,0.350000,0.000000,0.000000,0.111989
0.100000,4.604529,-1.187714,4.812500,0.350000,0.000000,0.000000,0.124997
0.100000,4.639226,-1.183122,4.847500,0.350000,0.000000,0.000000,0.138172
0.100000,4.673859,-1.178071,4.882500,0.350000,0.000000,0.000000,0.151510
0.100000,4.708421,-1.172555,4.917500,0.350000,0.000000,0.000000,0.165006
0.100000,4.742906,-1.166571,4.952500,0.350000,0.000000,0.000000,0.178656
0.100000,4.777305,-1.160114,4.987500,0.350000,0.000000,0.000000,0.192452
0.100000,4.811611,-1.153181,5.022500,0.350000,0.000000,0.000000,0.206391
0.100000,4.845817,-1.145768,5.057500,0.350000,0.000000,0.000000,0.220464
0.100000,4.879914,-1.137873,5.092500,0.350000,0.000000,0.000000,0.234665
0.100000,4.913896,-1.129491,5.127500,0.350000,0.000000,0.000000,0.248986
0.100000,4.947753,-1.120622,5.162500,0.350000,0.000000,0.000000,0.263420
0.100000,4.981478,-1.111264,5.197500,0.350000,0.000000,0.000000,0.277958
0.100000,5.015063,-1.101414,5.232500,0.350000,0.000000,0.000000,0.292592
0.100000,5.048500,-1.091073,5.267500,0.350000,0.000000,0.000000,0.307311
0.100000,5.081781,-1.080240,5.302500,0.350000,0.000000,0.000000,0.322108
0.100000,5.114898,-1.068914,5.337500,0.350000,0.000000,0.000000,0.336971
0.100000,5.147842,-1.057096,5.372500,0.350000,0.000000,0.000000,0.351891
0.100000,5.180606,-1.044787,5.407500,0.350000,0.000000,0.000000,0.366857
0.100000,5.213181,-1.031988,5.442500,0.350000,0.000000,0.000000,0.381859
0.100000,5.245561,-1.018702,5.477500,0.350000,0.000000,0.000000,0.396887
0.100000,5.277738,-1.004931,5.512500,0.350000,0.000000,0.000000,0.411929
0.100000,5.309703,-0.990677,5.547500,0.350000,0.000000,0.000000,0.426974
0.100000,5.341451,-0.975944,5.582500,0.350000,0.000000,0.000000,0.442012
0.100000,5.372974,-0.960735,5.617500,0.350000,0.000000,0.000000,0.457031
0.100000,5.404264,-0.945055,5.652500,0.350000,0.000000,0.000000,0.472022
0.100000,5.435317,-0.928909,5.687500,0.350000,0.000000,0.000000,0.486974
0.100000,5.466125,-0.912300,5.722500,0.350000,0.000000,0.000000,0.501875
0.100000,5.496683,-0.895235,5.757500,0.350000,0.000000,0.000000,0.516716
0.100000,5.526984,-0.877720,5.792500,0.350000,0.000000,0.000000,0.531488
0.100000,5.557025,-0.859760,5.827500,0.350000,0.000000,0.000000,0.546180
0.100000,5.586799,-0.841363,5.862500,0.350000,0.000000,0.000000,0.560783
0.100000,5.616302,-0.822533,5.897500,0.350000,0.000000,0.000000,0.575288
0.100000,5.645530,-0.803280,5.932500,0.350000,0.000000,0.000000,0.589687
0.100000,5.674479,-0.783609,5.967500,0.350000,0.000000,0.000000,0.603972
0.100000,5.703145,-0.763528,6.002500,0.350000,0.000000,0.000000,0.618135
0.100000,5.731525,-0.743045,6.037500,0.350000,0.000000,0.000000,0.632168
0.100000,5.759616,-0.722168,6.072500,0.350000,0.000000,0.000000,0.646066
0.100000,5.787416,-0.700904,6.107500,0.350000,0.000000,0.000000,0.659822
0.100000,5.814923,-0.679262,6.142500,0.350000,0.000000,0.000000,0.673430
0.100000,5.842134,-0.657250,6.177500,0.350000,0.000000,0.000000,0.686886
0.100000,5.869048,-0.634876,6.212500,0.350000,0.000000,0.000000,0.700183
0.100000,5.895664,-0.612148,6.247500,0.350000,0.000000,0.000000,0.713319
0.100000,5.921982,-0.589074,6.282500,0.350000,0.000000,0.000000,0.726289
0.100000,5.947999,-0.565663,6.317500,0.350000,0.000000,0.000000,0.739090
0.100000,5.973717,-0.541924,6.352500,0.350000,0.000000,0.000000,0.751719
0.100000,5.999135,-0.517864,6.387500,0.350000,0.000000,0.000000,0.764174
0.100000,6.024254,-0.493491,6.422500,0.350000,0.000000,0.000000,0.776452
0.100000,6.049074,-0.468814,6.457500,0.350000,0.000000,0.000000,0.788552
0.100000,6.073596,-0.443840,6.492500,0.350000,0.000000,0.000000,0.800473
0.100000,6.097820,-0.418578,6.527500,0.350000,0.000000,0.000000,0.812213
0.100000,6.121749,-0.393036,6.562500,0.350000,0.000000,0.000000,0.823773
0.100000,6.145140,-0.367488,6.597139,0.342777,-0.072225,-0.722254,0.835036
0.100000,6.167674,-0.342326,6.630917,0.332777,-0.100000,-0.277746,0.845848
0.100000,6.189281,-0.317679,6.663694,0.322777,-0.100000,0.000000,0.856179
0.100000,6.209987,-0.293573,6.695472,0.312777,-0.100000,0.000000,0.866044
0.100000,6.229816,-0.270034,6.726250,0.302777,-0.100000,0.000000,0.875458
0.100000,6.248789,-0.247084,6.756028,0.292777,-0.100000,-0.000000,0.884435
0.100000,6.266931,-0.224744,6.784805,0.282777,-0.100000,0.000000,0.892989
0.100000,6.284261,-0.203036,6.812583,0.272777,-0.100000,0.000000,0.901132
0.100000,6.300801,-0.181977,6.839361,0.262777,-0.100000,0.000000,0.908878
0.100000,6.316570,-0.161585,6.865139,0.252777,-0.100000,0.000000,0.916239
0.100000,6.331586,-0.141876,6.889916,0.242777,-0.100000,0.000000,0.923227
0.100000,6.345867,-0.122864,6.913694,0.232777,-0.100000,0.000000,0.929851
0.100000,6.359429,-0.104565,6.936472,0.222777,-0.100000,0.000000,0.936124
0.100000,6.372290,-0.086989,6.958250,0.212777,-0.100000,0.000000,0.942054
0.100000,6.384462,-0.070151,6.979027,0.202777,-0.100000,-0.000000,0.947652
0.100000,6.395962,-0.054060,6.998805,0.192777,-0.100000,0.000000,0.952927
0.100000,6.406802,-0.038727,7.017583,0.182777,-0.100000,0.000000,0.957886
0.100000,6.416995,-0.024162,7.035361,0.172777,-0.100000,0.000000,0.962538
0.100000,6.426552,-0.010372,7.052138,0.162777,-0.100000,0.000000,0.966889
0.100000,6.435485,0.002633,7.067916,0.152777,-0.100000,-0.000000,0.970948
0.100000,6.443805,0.014847,7.082694,0.142777,-0.100000,0.000000,0.974720
0.100000,6.451519,0.026262,7.096472,0.132777,-0.100000,0.000000,0.978211
0.100000,6.458639,0.036872,7.109249,0.122777,-0.100000,-0.000000,0.981427
0.100000,6.465171,0.046673,7.121027,0.112777,-0.100000,0.000000,0.984373
0.100000,6.471123,0.055658,7.131805,0.102777,-0.100000,-0.000000,0.987053
0.100000,6.476502,0.063823,7.141583,0.092777,-0.100000,0.000000,0.989472
0.100000,6.481314,0.071164,7.150360,0.082777,-0.100000,0.000000,0.991633
0.100000,6.485565,0.077678,7.158138,0.072777,-0.100000,-0.000000,0.993540
0.100000,6.489259,0.083360,7.164916,0.062777,-0.100000,0.000000,0.995195
0.100000,6.492401,0.088209,7.170694,0.052777,-0.100000,-0.000000,0.996602
0.100000,6.494994,0.092222,7.175471,0.042777,-0.100000,0.000000,0.997762
0.100000,6.497040,0.095397,7.179249,0.032777,-0.100000,-0.000000,0.998677
0.100000,6.498543,0.097733,7.182027,0.022777,-0.100000,0.000000,0.999349
0.100000,6.499505,0.099229,7.183804,0.012777,-0.100000,-0.000000,0.999779
0.100000,6.499925,0.099883,7.184582,0.002777,-0.100000,0.000000,0.999966
0.100000,6.500000,0.100000,7.184721,0.000000,-0.027775,0.722254,1.000000
0.100000,6.500000,0.100000,7.184721,0.000000,0.000000,0.277746,1.000000
