dt,x,y,position,velocity,acceleration,jerk,heading
0.100000,4.957826,2.249774,5.624603,0.064540,-0.050000,-0.000000,0.010683
0.100000,4.964030,2.249835,5.630807,0.059540,-0.050000,0.000000,0.009128
0.100000,4.969734,2.249883,5.636511,0.054540,-0.050000,0.000000,0.007693
0.100000,4.974938,2.249920,5.641715,0.049540,-0.050000,-0.000000,0.006379
0.100000,4.979641,2.249947,5.646419,0.044540,-0.050000,0.000000,0.005189
0.100000,4.983845,2.249967,5.650623,0.039540,-0.050000,0.000000,0.004122
0.100000,4.987549,2.249980,5.654327,0.034540,-0.050000,-0.000000,0.003180
0.100000,4.990753,2.249989,5.657531,0.029540,-0.050000,0.000000,0.002364
0.100000,4.993457,2.249995,5.660235,0.024540,-0.050000,-0.000000,0.001674
0.100000,4.995661,2.249998,5.662438,0.019540,-0.050000,0.000000,0.001111
0.100000,4.997365,2.249999,5.664142,0.014540,-0.050000,0.000000,0.000675
0.100000,4.998574,2.250000,5.665351,0.009632,-0.049079,0.009208,0.000365
0.100000,4.999341,2.250000,5.666119,0.005724,-0.039079,0.100000,0.000169
0.100000,4.999768,2.250000,5.666546,0.002816,-0.029079,0.100000,0.000059
0.100000,4.999955,2.250000,5.666732,0.000908,-0.019079,0.100000,0.000012
0.100000,5.000000,2.250000,5.666777,0.000000,-0.009079,0.100000,0.000000
0.100000,5.000000,2.250000,5.666777,0.000000,0.000000,0.090792,0.000000
